V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
454.5193176269531,435.33875,405.05365,380.81943,352.04242,313.13962,287.28647,274.1383,256.9029,251.87999,259.36508,271.18365,289.89642,313.82904,338.13098,374.7193,386.43246,409.65796,440.18927,459.14825,460.82254,462.39835,469.63724,471.45926,465.10678,438.85968,406.4325,378.00018,348.69382,319.0489,294.18063,264.2895,266.16077,265.37286,265.66833,274.23682,290.24112,315.06012,355.21866,374.8855,376.6275,409.73184,440.63248,452.845,468.1599,464.0234,463.2355,474.9556
483.72760009765625,454.8337,450.84714,423.02786,428.3664,414.0841,412.80148,403.92706,390.75406,418.556,414.01477,443.30734,477.5701,507.45633,526.6438,537.8409,552.7818,562.4882,560.20026,567.6188,550.3899,529.72906,521.13196,516.1054,485.47986,463.53482,446.49658,430.23834,434.67557,412.10815,413.0788,398.65784,406.007,404.2737,423.47852,450.34448,479.06073,493.20438,526.1932,542.8327,553.3711,552.8858,565.2615,556.7337,552.6431,540.2328,530.1104,522.06793
21541.234375,19883.016,19551.91,18504.84,18943.45,17864.129,18023.23,17825.428,17520.121,19040.2,19493.86,21228.941,23829.416,25200.066,26294.438,26745.945,27100.703,27461.91,27500.61,27590.912,26320.238,24927.012,24161.598,22980.688,21746.564,20289.373,19367.006,18835.945,19096.102,18190.934,18044.73,17709.324,18027.531,18724.145,19921.717,21327.844,23684.287,24394.877,26107.383,26851.297,27393.107,27199.605,27715.613,27053.402,26223.486,25247.367,24534.629,23999.27
539030.5,501640.03,494353.56,467810.0,477651.44,454136.0,457258.78,451202.5,443159.0,476137.38,484417.47,522316.6,577958.75,610322.06,635540.8,645571.5,655980.75,664875.94,665633.0,668850.4,641218.56,611836.1,596103.94,572292.8,543620.06,511008.38,489622.1,476941.75,482241.0,460097.7,457731.94,447133.44,455650.1,467810.0,493833.1,525675.94,575758.6,591372.5,630525.44,648126.5,661280.0,658346.5,670459.1,656548.56,640130.3,620116.2,604029.2,594022.1
3176.7880859375,3030.2197,3007.9238,2872.8953,2899.3994,2830.9897,2829.0198,2780.309,2723.719,2865.0156,2846.3909,2995.9253,3178.0417,3335.3774,3427.1577,3482.4944,3554.6648,3603.0173,3588.3325,3625.2236,3529.414,3422.5015,3376.8352,3344.4211,3186.0444,3073.916,2983.2104,2910.3237,2933.0671,2822.2146,2828.6616,2755.9539,2792.1287,2794.2778,2894.7434,3030.2197,3187.1301,3254.1184,3425.546,3505.2378,3558.963,3553.5903,3615.1948,3566.4844,3541.95,3478.0173,3417.8452,3376.0293
1134.8336181640625,1085.101,1074.6028,1017.7053,1030.9253,999.4308,997.09784,980.2489,953.6795,1005.3279,993.9873,1052.2456,1111.4922,1167.0774,1199.7384,1223.4564,1254.3029,1270.439,1265.5139,1283.3997,1253.0717,1221.4475,1206.3483,1200.9696,1137.9523,1099.3901,1066.5996,1036.8872,1042.6547,998.91235,998.65314,971.6949,985.174,977.52716,1012.6507,1063.7806,1112.9664,1144.4448,1204.0802,1236.5468,1250.8683,1256.9598,1277.049,1261.6257,1261.6906,1235.8339,1218.0778,1203.3026
894.3270874023438,810.3402,795.3121,732.8548,755.3437,702.7986,708.1277,691.0745,674.2345,748.9487,763.2308,848.7631,975.54285,1052.8151,1108.5576,1128.8083,1156.4131,1177.5164,1176.0243,1185.6167,1125.1844,1058.5706,1021.1068,971.4128,906.4242,832.1896,783.9078,755.13055,764.4032,714.3095,709.833,684.67957,704.2908,727.5257,787.6382,861.0201,972.21216,1006.61163,1098.6455,1136.5887,1167.2845,1161.7422,1188.3878,1157.479,1123.9055,1079.887,1042.6897,1019.8811
2912.4033203125,2550.585,2468.065,2278.6108,2381.6387,2134.567,2162.8877,2148.239,2079.8794,2445.604,2565.7217,2964.6497,3571.0984,3851.8618,4077.4487,4190.7305,4229.305,4290.829,4319.1494,4313.29,4015.4368,3692.6812,3508.5981,3211.2886,2955.1282,2624.316,2433.8853,2323.0447,2395.7988,2217.087,2170.7002,2135.5437,2195.1143,2384.08,2664.3552,2966.3586,3512.5044,3682.9155,4051.5698,4209.774,4309.384,4245.9067,4352.3525,4196.102,3994.9287,3744.4392,3596.4893,3447.9287
507.2978515625,478.51483,425.71512,386.84995,335.54837,269.6297,222.52179,197.1631,161.99414,155.33055,156.07095,167.36203,193.09091,221.04099,258.61624,319.79175,341.3096,378.49515,435.66425,470.37045,484.06784,494.34088,513.4987,525.4376,516.4603,478.51483,431.49948,383.85364,332.8644,279.53253,230.20343,177.72763,176.06172,171.61934,167.17694,170.50873,192.35051,226.96417,292.67462,324.41925,320.16193,380.25287,440.66193,462.04095,497.02484,497.48758,502.30017,528.2141
7282.33544921875,7128.036,7102.521,6935.265,6971.474,6877.4805,6863.034,6819.1333,6735.4585,6883.672,6847.275,7011.8105,7177.7534,7345.244,7440.6914,7517.2373,7610.4805,7661.5107,7645.376,7701.284,7618.7354,7522.3027,7482.3413,7474.4614,7292.1733,7180.427,7087.1367,6985.3574,6999.991,6871.2896,6868.2876,6794.7437,6825.887,6801.1226,6905.81,7054.0234,7189.057,7284.1294,7460.3906,7554.0093,7594.158,7618.7354,7674.6436,7640.123,7649.1284,7572.7705,7514.986,7472.2104
1987.35400390625,1895.2504,1750.0873,1629.8491,1491.267,1303.5265,1180.8003,1108.7192,1023.44696,998.00665,1028.6293,1080.9233,1166.1957,1275.9661,1391.8611,1567.7058,1632.1901,1741.7249,1894.5437,1984.5272,2000.7808,2014.6787,2052.8394,2068.1506,2034.4657,1913.624,1758.9796,1619.2638,1478.7823,1329.6736,1209.0674,1060.1941,1066.7898,1056.8964,1060.6653,1093.6436,1167.138,1283.9751,1478.429,1571.7692,1583.1349,1741.7249,1892.1881,1951.0779,2034.4657,2021.2744,2021.2744,2081.1064
9211.2353515625,9388.683,9406.84,9992.83,10134.787,10686.319,11397.553,11959.607,12342.564,12426.748,12639.686,12824.561,12620.703,12742.027,12335.961,11971.162,11196.687,10590.374,10028.319,9985.401,9738.626,9297.07,9410.142,9419.221,9345.766,9625.555,9500.104,9596.668,10459.558,11139.017,11610.902,11740.894,12232.794,12702.411,12633.083,12888.9375,12811.355,12619.052,12272.41,11661.248,11105.2295,10537.14,10042.35,9779.067,9607.397,9512.483,9520.736,9365.573
33721.234375,32508.023,30478.23,28789.707,26806.941,24155.545,22412.39,21329.168,20109.293,19716.0,20015.969,20642.572,21722.46,23102.32,24692.156,27183.568,28111.807,29648.316,31856.424,33161.29,33534.586,33827.887,34404.496,34787.79,34304.508,32698.004,30621.55,28659.928,26645.291,24535.506,22769.02,20649.238,20675.902,20475.922,20489.254,20775.89,21735.793,23275.635,25995.357,27285.225,27406.045,29630.818,31851.424,32698.004,33957.875,33921.21,33984.54,34881.113
28121.904296875,25753.559,25260.354,24257.93,24863.227,23271.518,23450.865,23502.107,23156.223,25590.225,26474.15,29155.555,33174.06,34829.82,36274.207,36953.164,37113.297,37427.152,37606.5,37459.18,35444.723,33273.34,32024.312,29913.377,28357.299,26233.953,25071.398,24357.21,24885.645,23847.992,23470.082,23540.54,23844.79,25298.785,27113.076,29053.871,32695.264,33865.83,36101.266,37138.918,37728.203,37190.16,37798.66,36706.562,35214.133,33531.152,32581.57,31421.418
35743.66796875,33384.92,32935.36,31049.53,31685.924,30229.223,30345.992,29855.559,29213.326,31256.795,31542.88,33870.977,37193.074,39420.453,41007.062,41698.92,42481.28,43108.918,43219.848,43465.062,41774.824,40064.15,39151.883,37910.477,36048.367,33948.336,32587.969,31712.197,31980.768,30491.953,30392.7,29546.12,30124.129,30614.562,32164.68,34227.125,37144.906,38099.496,40630.48,41874.08,42758.61,42636.0,43476.742,42706.062,41862.4,40715.137,39719.676,39162.1
798.8953857421875,712.2288,694.0544,622.9794,644.9402,592.0396,595.28503,577.1106,548.9835,626.8739,634.5548,722.72235,842.68164,925.5619,984.4124,1012.1068,1040.8829,1066.9546,1074.5272,1079.2872,1017.94855,956.7181,923.88513,880.96423,811.0793,730.0787,680.85626,646.6711,657.05646,600.6941,598.7468,563.2634,586.8469,599.6123,658.46277,734.0273,839.1928,875.447,968.7262,1020.22034,1052.242,1048.9966,1081.2345,1052.242,1023.4658,979.1116,944.8181,927.401
19934.98828125,18244.578,17837.318,18297.578,18587.682,17993.527,18358.947,19340.836,20411.986,21485.928,23423.379,25603.164,28702.25,29960.295,30412.188,30244.82,29215.51,29327.088,29003.512,28395.41,25340.955,23612.277,22605.195,20769.037,20183.25,18367.314,18135.79,17887.527,18933.574,18280.842,18063.264,19993.568,20805.299,22248.844,23246.074,25453.928,27723.15,29165.3,30088.61,30540.502,30194.61,29282.457,28629.725,28082.99,25603.164,23702.764,22141.45,20785.773
8694.68359375,8208.694,8119.245,8099.0874,8179.718,7898.7705,7883.6523,8007.118,7974.9917,8466.335,8713.582,9225.614,10043.673,10289.975,10506.04,10627.616,10578.481,10558.324,10661.632,10534.387,10048.713,9639.575,9392.485,8913.898,8719.881,8266.648,8114.2056,8017.197,8178.458,8009.6377,7884.912,8070.7407,8145.702,8497.201,8826.023,9184.177,9851.545,10117.375,10495.331,10678.01,10757.381,10575.962,10627.616,10405.252,10015.326,9670.126,9452.014,9161.854
184.19400024414062,125.59076,111.04747,103.854004,113.0804,76.956726,75.08017,88.37244,85.401215,144.19992,171.91821,234.80234,337.7196,373.21777,403.32086,416.76947,416.92584,420.99173,426.30865,414.73657,356.64154,304.52808,271.2583,214.41435,188.7681,135.12991,112.29851,99.319,113.23677,88.606995,76.956726,95.4877,104.01039,147.64029,188.61172,234.68504,318.8368,351.0119,396.8311,426.77777,436.6297,415.8312,423.18103,397.69116,351.95016,309.76678,284.3551,248.84595
484.3204345703125,473.0495,442.50366,423.0654,389.56912,357.2911,329.90332,306.27246,287.54205,281.8249,273.222,268.86606,275.61774,281.49823,297.01617,330.39334,346.3741,365.32233,402.32037,425.16168,442.17697,455.3536,469.29254,488.78525,482.63254,469.7826,451.4605,422.86124,392.996,361.64703,329.14102,296.8528,292.0613,284.9285,279.53806,268.43048,274.63763,286.88867,323.53278,334.53146,333.93253,366.35687,405.59412,417.23938,445.52557,457.36823,464.88217,484.59268
424.2380676269531,385.77148,377.69507,352.4821,363.04358,337.62354,339.79794,334.41367,324.26636,363.97546,372.46606,415.3074,477.38202,510.3349,535.44434,548.49084,554.65173,564.2813,567.8018,567.38763,537.9294,505.26123,486.20914,458.96414,430.08832,392.60538,372.259,359.8337,366.0981,344.30212,341.45465,332.23926,340.00504,353.6211,384.16656,416.29108,472.54135,488.6942,533.0628,550.2511,564.6955,558.48285,570.80457,556.2049,536.7386,512.7682,495.6834,485.97617
12823.361328125,11446.842,11164.525,10500.253,10854.531,9935.621,10057.404,10031.572,9824.909,11201.43,11681.182,13214.083,15507.207,16519.3,17381.01,17762.967,17914.273,18128.316,18205.814,18168.91,17037.803,15787.678,15080.966,13912.607,12970.978,11747.609,11042.742,10618.346,10898.816,10262.222,10064.785,10024.191,10219.782,10996.612,12048.377,13188.25,15275.635,15938.0625,17264.762,17869.988,18235.338,17965.938,18342.36,17722.371,16903.102,15963.895,15402.953,14787.579
587.4003295898438,495.12735,478.5837,401.81693,422.12793,367.31012,371.45966,350.93027,318.17062,396.68457,404.00092,492.77957,610.34576,692.7772,757.14996,786.74286,819.5025,847.785,857.6129,861.54407,802.2491,741.64374,711.94165,670.33685,599.8013,515.8205,466.02585,424.42108,435.66858,376.91962,373.42523,335.20563,359.6662,369.71246,424.3119,505.00983,607.8461,645.08466,738.36774,797.44434,830.3132,829.87634,863.0728,835.9915,809.4562,765.33984,731.8158,714.9446
563.865478515625,500.1839,485.05856,412.6231,432.73193,393.476,392.07712,367.77167,341.89252,408.86362,396.53604,474.08615,557.95306,634.82556,675.1744,704.6382,743.0198,762.25433,753.8611,776.41797,732.52826,688.55115,666.08167,650.6941,570.6263,517.5824,473.38672,441.56232,448.38184,391.3777,394.7,360.42758,376.86438,373.19232,422.15292,488.6432,559.88745,599.8756,680.50757,718.62695,737.86145,744.85583,769.9481,746.8667,742.9324,707.26105,678.4093,661.1419
51512.66796875,47494.555,46733.805,43352.67,44333.2,41937.43,42101.656,41125.957,39870.11,43289.883,43526.56,47414.86,52700.59,56539.08,59263.3,60523.98,61977.867,63151.6,63470.395,63866.47,61171.227,58403.53,57005.19,55213.19,51987.836,48463.008,46149.35,44482.938,44869.35,42265.883,42159.617,40536.676,41512.375,42063.016,44516.746,48042.78,52644.44,54352.21,58529.113,60886.242,62398.094,62320.81,63808.508,62600.96,61422.395,59553.113,57949.492,57125.945
26267.767578125,24220.43,23749.14,23499.635,23890.527,22576.46,22598.639,23014.482,22753.887,24993.898,25989.152,28220.846,31799.875,33011.367,33998.3,34602.66,34452.957,34425.234,34857.71,34358.7,32370.967,30552.344,29465.605,27360.05,26420.242,24428.352,23713.102,23230.723,23837.854,23111.514,22604.184,23222.404,23543.99,25010.533,26514.5,28109.955,31055.514,32224.035,33923.45,34802.266,35140.484,34441.867,34769.0,33782.062,32199.084,30675.71,29777.488,28560.28
2034.9803466796875,1870.0889,1836.3042,1830.4191,1857.011,1761.7598,1759.5801,1800.3397,1792.929,1959.6731,2048.2764,2220.6262,2504.1526,2594.1726,2666.5374,2708.169,2690.2957,2683.3208,2716.8877,2674.1663,2504.3706,2362.9104,2276.2961,2112.1404,2044.3529,1887.9622,1836.3042,1805.5709,1857.4469,1800.7756,1757.4004,1823.2262,1852.2157,1972.5331,2085.8755,2213.1677,2438.6538,2534.232,2659.5625,2726.478,2749.5825,2687.6802,2705.9893,2627.3035,2492.1646,2371.738,2295.45,2194.3137
4489.1337890625,4090.7307,3998.2158,4005.1677,4063.4575,3832.4373,3830.298,3942.5996,3932.439,4335.12,4567.4775,4977.7207,5668.3003,5898.251,6058.6816,6151.197,6106.2764,6082.7466,6169.379,6049.591,5626.0537,5282.7314,5074.1045,4661.8643,4515.0703,4122.817,4015.863,3943.1343,4067.7358,3930.3,3822.8115,4003.5635,4085.918,4375.228,4649.5645,4968.9473,5500.65,5747.981,6041.034,6203.6045,6248.525,6097.7197,6128.7363,5939.963,5597.176,5303.0527,5099.7065,4854.515
13549.2392578125,12547.934,12314.182,12182.952,12371.594,11718.183,11731.852,11940.998,11802.935,12908.813,13402.29,14492.791,16259.26,16853.89,17356.938,17650.836,17582.486,17568.816,17787.533,17536.01,16559.992,15661.21,15132.191,14091.927,13638.093,12644.988,12293.677,12051.723,12349.723,11988.843,11740.054,12038.054,12195.255,12917.016,13655.18,14443.409,15893.595,16467.04,17302.258,17741.055,17918.762,17579.754,17743.79,17255.781,16475.24,15725.457,15285.976,14697.415
1082.5616455078125,913.4174,832.86816,670.66205,624.44226,484.42358,416.45334,383.05084,297.2141,348.87152,413.34613,521.12756,692.41254,845.5883,992.7924,1122.9554,1181.9924,1272.1016,1332.6921,1415.81,1348.2283,1290.1622,1264.3335,1236.1744,1154.4159,1010.7074,843.8405,695.90814,621.14087,484.81198,423.05618,357.02795,367.9032,365.1844,416.06494,564.82263,686.7807,846.9477,1029.1565,1104.1179,1189.3721,1272.2958,1341.237,1340.8486,1409.2073,1312.1069,1279.287,1256.3713
536.462646484375,542.18225,542.37134,547.2874,537.45526,540.1024,524.1252,513.74945,494.2743,499.78125,469.46948,436.2506,415.07373,389.4062,375.79248,375.41434,374.46893,378.06146,394.70044,410.01587,429.16013,453.05502,474.79913,511.88232,519.49274,523.06165,557.9231,552.72345,549.27277,535.8954,514.55304,504.1537,497.69547,483.14227,463.3953,431.47635,414.41193,394.88953,389.50073,385.24646,372.7672,386.57,397.82025,406.09247,432.65808,455.4658,479.4493,500.86844
919.0948486328125,890.382,845.0552,821.05676,779.8943,730.9028,693.5724,685.21155,661.44916,659.1023,674.94385,693.2057,724.6688,763.02594,792.5456,840.21014,849.5771,878.51917,918.4348,943.664,939.7769,935.30316,942.41724,936.99,931.85614,895.0758,847.43646,814.34607,776.814,740.8771,705.82025,671.2768,675.2372,682.8646,680.8111,699.733,725.4022,762.29254,815.3179,837.689,833.1763,882.8646,923.862,939.1169,952.6849,938.2368,934.27637,947.69775
214.24049377441406,191.7818,187.1362,181.19348,186.29155,171.29898,172.02296,174.91891,171.35931,195.73355,205.20573,230.38315,268.73563,282.4914,294.73886,301.79773,300.89276,301.97873,306.26233,301.9184,281.61658,261.903,250.16837,228.01134,216.2918,195.03973,185.83907,179.62483,185.74857,176.90988,172.38496,176.54788,179.26285,194.31575,211.05797,228.30545,261.94824,273.6829,293.8037,303.30603,307.95163,301.3754,305.659,295.55334,280.04794,263.59232,254.34639,242.57405
669.1770629882812,610.4579,601.33405,545.7032,561.2863,531.8964,530.9275,511.71103,500.56873,560.55963,559.5907,625.63727,715.7851,783.2446,819.01306,834.9999,865.3587,883.60626,869.39575,887.3204,842.2666,792.9336,769.19556,740.4516,677.4329,627.4136,590.1918,569.3605,573.236,529.7971,532.38086,508.48138,522.3689,535.5298,585.0243,639.92847,716.5017,748.445,823.29236,844.68884,868.4269,866.9735,885.0596,858.0919,843.96216,810.8582,778.64233,764.8356
787.133544921875,803.0321,830.0131,856.6834,869.2935,932.6031,983.66504,980.92035,1035.2966,1014.6854,1040.061,1022.0392,997.90643,977.76135,945.9641,923.2297,855.02625,827.42377,791.6908,792.67474,805.98395,761.0329,777.3976,770.97595,779.88336,834.15607,822.0379,866.36755,933.4576,953.1107,967.0932,1004.43164,984.75256,1039.4396,995.57605,995.11,1002.15295,978.5899,945.7052,893.5242,846.86975,823.3844,815.7717,786.8746,754.8185,785.9942,791.2765,787.91034
1623.82958984375,1567.5057,1502.4631,1440.3789,1392.6744,1305.3441,1251.5236,1222.3945,1170.5083,1177.7905,1193.2654,1230.3595,1277.239,1330.3768,1384.7664,1462.8658,1492.5709,1543.9521,1611.4269,1645.9039,1646.928,1648.1797,1667.7507,1672.4159,1644.0834,1578.7136,1512.7039,1445.6699,1392.8451,1314.9021,1261.6505,1196.9065,1203.5061,1197.3617,1210.5608,1235.1384,1272.1188,1330.3768,1423.0552,1471.542,1468.7115,1543.6677,1603.3481,1629.1775,1666.6129,1652.1621,1652.7311,1677.7638
14373.85546875,13203.558,12996.535,12712.264,12940.916,12200.887,12237.965,12410.999,12290.493,13506.367,14013.11,15318.978,17280.676,17934.19,18592.336,18896.691,18887.422,18946.13,19125.344,18902.871,17824.498,16780.885,16186.853,15042.818,14459.601,13393.586,12936.281,12619.567,12940.916,12491.336,12244.145,12531.505,12653.557,13481.648,14328.28,15212.763,16919.93,17532.502,18504.275,19020.287,19264.389,18899.781,19103.715,18559.893,17694.723,16878.99,16387.31,15742.68
1625.40673828125,1463.28,1426.1467,1370.2256,1410.2324,1300.6006,1309.884,1320.9355,1292.6436,1468.8058,1532.0209,1717.1902,1996.1875,2104.493,2197.9895,2249.2688,2251.9211,2266.9514,2288.1704,2268.2776,2127.7014,1978.726,1892.7446,1738.8789,1640.2158,1489.5828,1416.2002,1367.3523,1407.58,1341.0494,1311.2102,1325.3562,1347.2383,1451.7864,1576.4482,1707.078,1955.2966,2039.0676,2189.8113,2261.6465,2297.0117,2256.3418,2294.8013,2218.9875,2112.229,1992.4299,1928.9939,1843.5651
3249.38232421875,3107.5283,2908.4238,2732.299,2550.29,2286.6199,2124.728,2031.8552,1919.8987,1892.5457,1959.3379,2052.847,2191.5205,2369.315,2544.247,2790.3247,2867.3943,3031.9895,3228.0723,3350.525,3346.3901,3346.3901,3384.5571,3388.0557,3333.6677,3146.9675,2917.727,2719.8948,2529.7754,2326.3772,2171.4827,1970.1519,1991.7798,1985.4187,2001.9578,2075.747,2191.8384,2371.2234,2649.2063,2784.5798,2814.466,3025.6282,3216.9404,3295.5007,3396.3252,3358.7944,3342.5732,3412.5461
5006.31689453125,4614.0654,4533.5493,4398.4727,4491.1724,4230.0244,4251.213,4279.8174,4227.906,4639.4917,4794.6973,5240.7144,5912.389,6168.7695,6398.6646,6512.0225,6520.498,6558.637,6599.955,6556.5186,6210.6167,5854.6504,5645.8115,5277.927,5042.0728,4687.166,4506.534,4392.646,4488.524,4328.0215,4256.5103,4299.9463,4346.561,4603.471,4901.434,5213.567,5816.246,6016.742,6371.649,6544.8647,6633.8564,6530.0327,6619.0244,6436.8037,6174.596,5891.4653,5731.4927,5525.501
96556.2421875,89585.56,88209.53,83818.91,85692.84,81148.32,81782.016,81021.58,79736.08,86163.59,88128.055,95460.85,106396.67,112081.85,116689.74,118563.68,120039.29,121523.95,121686.91,122030.914,116671.64,110796.35,107596.17,102565.06,97414.0,91269.39,87394.77,85158.73,86317.49,82524.35,81872.55,80532.73,81872.55,84814.72,89929.57,95768.65,105722.234,108750.41,115947.41,119016.32,121270.48,120455.72,122574.086,119740.55,116273.31,112081.85,109126.1,106881.0
88022.828125,81847.72,80643.41,76671.555,78322.5,74318.75,74877.05,74159.24,72978.85,78633.555,80316.41,86760.69,96355.33,101435.79,105535.25,107178.22,108565.98,109905.875,110033.484,110384.41,105670.83,100534.55,97739.1,93370.46,88790.48,83355.11,79909.65,77915.75,78920.67,75515.09,74956.8,73680.7,74908.945,77405.31,81903.55,87079.71,95809.0,98464.875,104857.32,107592.95,109618.75,108932.85,110831.05,108358.61,105351.805,101706.96,99082.984,97160.87
4380.43310546875,4002.744,3917.209,3524.869,3538.658,3332.6846,3271.496,3171.526,2975.0325,3270.6343,3253.398,3582.6104,3983.1377,4335.188,4586.191,4809.8315,5031.3174,5148.524,5119.222,5295.8936,5133.011,4925.3145,4824.0513,4784.4077,4455.842,4189.2456,3900.6191,3656.726,3599.4158,3299.074,3238.747,3150.8423,3137.0532,3113.7842,3338.7173,3700.2478,3995.4185,4273.703,4724.081,4802.075,4974.007,5126.1167,5211.436,5139.044,5232.9814,5025.7153,4883.9473,4774.497
