V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
1101.5438232421875,1093.3431,1092.8292,1092.688,1095.1617,1100.4143,1104.6615,1098.7538,1097.1442,1098.8667,1096.6471,1100.6401,1102.3345,1095.7152,1093.9249,1095.2747,1095.6982,1097.6243
1121.3203125,1118.4932,1120.1962,1124.5731,1126.3954,1128.4221,1130.4318,1124.471,1127.0256,1127.247,1127.0597,1129.6654,1133.2589,1129.9038,1131.4536,1135.8816,1137.1759,1135.9838
1815.8599853515625,1815.1538,1815.0833,1812.5413,1813.1768,1811.482,1809.0813,1808.8695,1809.9993,1811.9763,1810.776,1812.3295,1812.6825,1806.7512,1808.8695,1807.316,1806.6805,1806.3981
1790.3740234375,1790.2584,1793.5526,1788.8713,1786.0396,1779.451,1774.0186,1775.0588,1777.544,1780.7225,1780.2603,1782.3986,1782.7454,1777.0815,1782.5142,1778.2374,1775.3478,1768.9327
2175.12548828125,2181.5947,2196.3347,2200.47,2200.552,2204.892,2203.418,2196.212,2189.7427,2179.2607,2160.59,2151.5825,2156.25,2162.5554,2174.1838,2187.245,2185.4844,2185.6892
2554.953125,2544.035,2592.1743,2500.362,2415.994,2298.871,2223.9321,2252.7168,2337.581,2387.7056,2469.0962,2508.3025,2504.3323,2490.9326,2501.3545,2415.4976,2313.7595,2241.7983
3607.220703125,3584.838,3644.044,3483.0325,3364.6206,3166.7861,3052.706,3097.4717,3226.7139,3330.6855,3461.3718,3526.354,3530.686,3549.4587,3513.3574,3366.0645,3219.4937,3106.136
2466.9599609375,2451.6516,2492.1445,2382.0234,2301.0376,2165.732,2087.7092,2118.3257,2206.7188,2277.8284,2367.209,2411.1587,2414.1216,2426.9607,2402.27,2302.0254,2201.7808,2123.7578
1903.10302734375,1880.438,1887.1996,1896.2332,1910.5137,1980.7267,1971.8553,1984.5132,1994.4663,1955.1947,1959.1975,1929.3381,1928.9054,1923.0634,1920.3586,1921.3324,1957.3584,2013.6152
18576.017578125,18543.422,18568.955,18551.57,18620.836,18595.303,18503.22,18532.014,18580.5,18547.904,18601.416,18641.209,18566.104,18570.041,18614.861,18586.203,18635.232,18602.502
2466.050537109375,2468.693,2471.2915,2467.9883,2472.5686,2479.4832,2488.7317,2495.1616,2497.716,2496.9233,2500.006,2506.6123,2507.2288,2509.2546,2509.2546,2507.0527,2511.4568,2512.4258
1110.0615234375,1114.1099,1116.8932,1113.1898,1111.7637,1105.1161,1106.4502,1107.6923,1106.4962,1107.6693,1107.4392,1107.3242,1108.9805,1113.7418,1118.2504,1117.4222,1116.3181,1111.5566
19105.681640625,19090.395,19119.113,19070.941,19055.654,19016.281,18978.299,18988.49,19008.408,19026.473,19014.893,19042.223,19027.863,18987.1,19023.693,18983.857,18967.182,18927.346
17922.302734375,17930.264,17966.09,17595.893,17699.389,17735.215,17599.873,17707.35,17699.389,17759.098,17794.924,17838.71,17926.283,17631.719,17735.215,17452.59,17428.707,17651.621
20187.63671875,20159.951,20161.93,20039.322,20185.66,20017.57,19827.727,19811.906,19950.334,20112.49,19997.795,20116.445,20043.277,19689.3,19936.49,19823.771,19764.445,19649.75
19024.431640625,18950.395,19088.027,18966.531,19072.84,18955.14,18953.242,18799.477,18944.701,19012.092,18976.973,18990.262,18861.172,18671.336,18816.56,18777.645,18891.547,18700.762
1997.09521484375,2000.2717,1991.6086,1978.9027,1991.8975,1974.5712,1937.8973,1947.138,1959.8439,1981.2129,1968.7958,1991.031,1984.6782,1938.4749,1977.7477,1951.7583,1941.3625,1929.2343
1176.433349609375,1171.3937,1160.3995,1162.45,1156.4198,1164.6636,1166.7108,1161.1434,1166.1151,1163.8954,1161.8027,1168.9985,1173.0479,1170.6633,1156.7948,1158.8391,1155.1134,1165.6978
1176.1729736328125,1171.1671,1160.3596,1162.3551,1156.3928,1164.645,1166.3671,1160.8885,1165.76,1163.3708,1161.658,1169.0146,1172.8928,1170.3715,1156.7294,1158.7008,1154.9984,1165.5526
1143.312744140625,1144.0808,1145.9829,1148.8362,1150.7383,1151.8722,1152.8964,1150.8114,1152.9696,1151.3601,1152.9696,1153.0427,1157.5054,1156.6641,1157.4688,1160.2123,1160.7244,1159.883
2001.645263671875,1997.7302,2007.3906,1995.8999,1999.2047,1994.1204,1989.1376,1987.0021,1984.1549,1984.46,1988.9342,1996.9675,1992.9509,1984.3074,1992.7476,1980.6975,1983.138,1982.2737
1800.9603271484375,1798.5642,1807.8063,1785.2146,1771.6937,1749.102,1727.5372,1733.5275,1743.1118,1749.7866,1759.8845,1773.7476,1780.5935,1765.1901,1776.9994,1755.6057,1738.833,1719.4932
20155.369140625,20187.598,20105.562,19979.582,20123.14,19944.424,19589.918,19677.812,19800.863,20020.598,19868.25,20096.773,20000.09,19554.76,19970.793,19712.969,19628.006,19484.445
2200.570068359375,2194.4968,2200.9888,2188.5283,2200.4653,2192.5073,2190.6226,2177.7434,2188.4238,2197.6382,2190.2039,2190.5178,2183.1882,2162.6653,2172.5078,2173.1362,2175.5444,2166.8535
1035.8431396484375,1035.1049,1034.7544,1032.5728,1034.1412,1036.6525,1027.773,1025.4603,1033.3945,1035.2676,1028.0936,1031.63,1037.9205,1035.7472,1035.4386,1039.6976,1032.9232,1037.4451
9901.68359375,9930.485,9960.622,9960.031,9935.483,9907.686,9828.698,9868.204,9873.313,9916.549,9859.401,9847.607,9899.351,9957.618,9981.502,9937.453,9920.267,9899.222
1107.900634765625,1098.712,1098.7516,1088.1833,1095.636,1109.8018,1088.9425,1077.2866,1098.4348,1090.3419,1074.4482,1084.698,1093.1144,1078.8363,1074.8711,1095.3455,1082.3678,1089.7346
1996.449951171875,2012.7306,1988.3096,1974.064,1994.4148,2007.982,1999.1633,1969.9937,1979.4908,1994.4148,1979.4908,1982.8826,1975.4207,1925.9001,1956.4265,1951.678,1974.7423,1997.8066
1985.6121826171875,1991.0438,1970.5243,1956.0399,1981.3876,1983.8016,1977.163,1966.9032,1974.1454,1985.0087,1964.4891,1968.7137,1965.0927,1915.6044,1949.4012,1948.7977,1960.2645,1975.3524
889.1477661132812,886.9802,871.49817,868.40173,872.11743,882.33563,877.38135,871.18854,872.11743,875.52356,867.47284,877.0718,871.18854,837.128,863.1379,854.15826,850.44257,869.6404
2029.0369873046875,2029.037,2010.043,2013.5316,2015.7024,2002.8329,2011.7485,2002.9104,2004.6936,1991.514,1992.5219,1992.2118,2011.7485,2007.252,1996.5532,1994.8477,1993.6073,1984.6141
9257.259765625,9256.552,9170.947,9186.158,9198.186,9140.172,9178.7295,9137.695,9144.417,9084.988,9089.94,9088.172,9177.668,9157.505,9109.396,9101.614,9098.431,9056.689
2303.829833984375,2306.5562,2303.2239,2298.8313,2300.4976,2306.7078,2312.009,2310.646,2312.615,2313.221,2308.6768,2302.7695,2301.255,2297.165,2292.4695,2295.499,2298.8313,2309.737
19473.62890625,19515.86,19536.977,19577.52,19644.246,19611.727,19486.297,19520.084,19493.055,19425.484,19417.88,19356.645,19411.125,19376.916,19513.326,19485.031,19523.04,19485.031
1454.482666015625,1454.2787,1455.0042,1456.3419,1457.5662,1459.3007,1457.895,1456.9653,1454.4601,1453.2584,1452.4421,1452.0568,1453.4171,1452.3514,1455.1742,1454.9362,1457.2828,1456.9541
2962.746337890625,2965.8464,2970.5903,2967.3494,2969.51,2973.2676,2982.6147,2992.3848,3001.403,3003.9395,3005.067,3008.7305,3009.1064,3011.079,3011.267,3009.952,3010.7034,3009.67
1935.86279296875,1935.5076,1936.5289,1935.5076,1935.7296,1936.3513,1937.5946,1937.8165,1938.8379,1940.9248,1947.4077,1948.1626,1948.5178,1948.5623,1951.0044,1949.0951,1950.4716,1947.6298
1370.15234375,1367.6127,1368.7979,1351.3246,1345.754,1351.9003,1347.8875,1353.2548,1368.2561,1364.1925,1365.0391,1365.5132,1356.8273,1355.8622,1351.68,1343.4175,1339.845,1343.1466
1454.5972900390625,1452.7167,1455.8511,1454.7018,1452.8212,1457.9407,1459.1945,1460.7617,1458.9855,1457.3138,1456.1646,1451.1494,1452.4032,1448.3285,1449.5823,1450.4181,1453.1346,1458.2542
3038.52880859375,3038.4478,3035.688,3028.8696,3045.9153,3042.6685,3051.5159,3045.4282,3048.4314,3040.3958,3059.8762,3067.1816,3068.3992,3067.425,3073.5127,3064.6653,3074.162,3083.659
1761.985107421875,1760.9136,1759.5609,1758.2618,1760.6592,1759.2261,1756.9225,1760.9136,1759.9225,1756.3333,1755.7172,1757.1636,1759.0253,1753.5743,1757.0564,1754.6189,1756.6279,1753.3868
2386.373046875,2385.5232,2381.2734,2380.99,2384.815,2385.3816,2385.0981,2391.473,2392.0396,2394.8728,2392.4646,2390.623,2385.0981,2383.9648,2378.7234,2382.8315,2391.898,2394.8728
1990.906494140625,1986.9895,1978.4159,1977.2831,1976.7001,1982.8705,1983.4314,1989.258,1987.5339,1988.7329,1984.8337,1986.566,1988.293,1983.1399,1978.4819,1976.0731,1971.2886,1971.3326
1990.906494140625,1986.9895,1978.4159,1977.2831,1976.7001,1982.8705,1983.4314,1989.258,1987.5339,1988.7329,1984.8337,1986.566,1988.293,1983.1399,1978.4819,1976.0731,1971.2886,1971.3326
8939.783203125,8938.47,8971.316,8977.886,9017.302,9063.943,9088.907,9113.213,9112.557,9118.469,9163.14,9220.293,9218.322,9228.176,9245.256,9224.234,9247.228,9282.045
8939.783203125,8938.47,8971.316,8977.886,9017.302,9063.943,9088.907,9113.213,9112.557,9118.469,9163.14,9220.293,9218.322,9228.176,9245.256,9224.234,9247.228,9282.045
1039.2066650390625,1039.3922,1039.4943,1039.4386,1039.1324,1039.1974,1039.9489,1040.4869,1041.0159,1042.0085,1042.1755,1042.3518,1042.5837,1042.6765,1042.6672,1042.9177,1042.324,1042.2869
3013.80224609375,3019.1697,3023.918,3020.6147,3024.3308,3035.066,3057.4995,3064.2432,3069.4731,3070.0237,3072.0881,3078.832,3081.9973,3083.5112,3080.3457,3082.9607,3087.0896,3087.365
1656.0472412109375,1656.059,1657.7021,1654.4336,1644.6575,1643.7798,1648.184,1655.5773,1661.8691,1664.387,1658.2341,1656.325,1657.844,1658.3228,1656.2659,1654.3685,1645.8308,1645.1688
1991.615234375,1982.8683,1980.7699,1980.4773,1980.2655,1984.1798,1984.876,1990.0414,1988.9518,1984.6742,1986.1674,1986.1471,1986.6718,1984.8658,1986.6616,1982.0107,1982.5657,1983.1206
22133.28125,22051.943,22118.16,22274.578,22239.906,22251.377,22157.525,22078.012,22082.705,22192.719,22142.926,22194.805,22171.604,22088.96,22111.643,22263.89,22216.182,22215.66
2213.328125,2205.1943,2211.8162,2227.458,2223.9907,2225.1377,2215.7527,2207.8013,2208.2705,2219.272,2214.2927,2219.4807,2217.1604,2208.8962,2211.1643,2226.3892,2221.6184,2221.5662
2960.7890625,2949.3083,2919.24,2893.108,2896.6067,2916.8345,3023.1128,3059.632,3059.8508,3027.0488,3013.2722,2989.8735,2980.4702,2975.878,2930.7207,2933.454,2930.7207,2942.6387
2337.49072265625,2328.7798,2328.3376,2318.831,2320.1575,2339.0825,2358.096,2374.5447,2334.086,2338.2866,2335.1472,2338.9055,2346.1572,2346.334,2333.4668,2322.4126,2334.0417,2346.511
1709.5467529296875,1710.0115,1720.1278,1707.5093,1698.1793,1694.3903,1690.6368,1689.8861,1675.0156,1668.7242,1667.0798,1664.935,1674.0862,1677.1604,1683.5233,1672.8708,1669.0817,1664.5061
1423.702392578125,1424.1492,1432.3699,1421.8259,1413.9329,1410.8054,1407.5588,1407.0525,1394.6321,1389.4495,1388.0793,1386.3518,1394.0364,1396.717,1401.8997,1392.845,1389.6877,1385.9348
909.7086791992188,914.9373,910.1109,920.28094,921.3726,921.6599,919.30414,914.19037,915.1672,895.9188,894.9995,900.86017,901.2624,897.2978,901.6071,901.6071,906.08887,902.5265
2184.948974609375,2182.2932,2180.1035,2179.179,2183.2102,2182.6628,2182.231,2183.7334,2180.5767,2177.6714,2179.9492,2181.9907,2181.9521,2179.146,2179.9053,2176.2483,2179.0432,2178.8416
817.0288696289062,804.5292,793.37744,787.12756,796.5636,788.8432,778.42676,780.3875,779.4071,786.88245,777.07874,789.3334,807.8379,787.61774,791.4167,794.1127,789.5785,780.63257
1342.6204833984375,1344.8435,1331.9995,1332.0818,1349.8658,1340.7268,1338.3391,1353.9825,1337.4335,1332.6582,1327.8828,1332.4935,1333.7285,1324.1777,1323.4368,1319.5671,1331.5055,1328.5415
18433.734375,18427.904,18394.648,18390.035,18381.95,18364.166,18363.062,18382.12,18388.41,18393.672,18383.742,18400.182,18414.375,18390.459,18376.598,18362.594,18342.373,18326.014
2200.692626953125,2194.141,2188.7136,2179.6533,2181.8298,2183.8652,2184.9114,2189.1375,2188.7983,2182.1975,2188.855,2189.5051,2187.5544,2181.4482,2185.929,2171.6814,2177.0525,2178.07
1700.3673095703125,1701.22,1706.0515,1707.1882,1710.5988,1709.4619,1721.3275,1729.3563,1736.0352,1719.196,1708.7515,1715.8566,1702.7831,1693.9727,1694.5411,1690.5623,1692.6937,1697.099
1725.1243896484375,1724.9554,1730.0249,1732.8977,1735.9393,1734.2495,1745.9094,1754.9501,1762.5543,1745.9094,1732.5597,1742.0228,1726.1383,1714.9854,1716.1682,1712.6196,1712.4506,1718.872
2370.05029296875,2363.2366,2367.6765,2366.7974,2371.7207,2363.72,2366.6213,2362.4893,2362.8848,2369.6106,2379.6335,2381.5679,2369.0833,2372.2483,2374.7979,2368.38,2377.9631,2380.8645
1355.5579833984375,1357.0448,1365.222,1372.2842,1377.4878,1379.718,1401.6478,1426.9229,1441.7905,1406.1082,1376.7445,1395.3291,1366.7087,1345.5223,1347.009,1341.8054,1336.6017,1346.2657
1560.7945556640625,1567.8965,1571.7825,1569.7725,1574.7305,1578.2145,1592.6864,1599.3864,1601.5303,1603.5403,1604.8804,1611.7142,1618.4142,1618.6823,1620.5582,1624.0422,1623.6401,1621.8982
1104.745849609375,1108.1104,1108.8046,1110.0863,1112.3827,1113.9315,1118.2039,1116.9222,1119.5924,1119.272,1121.7821,1120.9276,1126.4283,1127.7101,1127.0157,1131.4484,1130.3804,1130.6473
9128.75,9142.676,9148.73,9144.644,9128.901,9128.145,9138.892,9150.699,9153.727,9156.451,9167.35,9170.982,9192.931,9203.375,9204.435,9192.174,9179.156,9173.556
9854.078125,9865.136,9927.347,10064.968,9919.078,9787.435,9673.971,9808.951,9884.76,9988.648,10072.239,9842.722,9756.852,9776.178,9942.114,9981.893,9932.576,9826.186
14715.25,14738.321,14722.053,14691.883,14704.01,14710.518,14689.516,14707.264,14713.7705,14694.545,14704.897,14725.011,14736.251,14730.927,14724.419,14698.981,14690.403,14701.939
1097.5894775390625,1097.1926,1095.966,1095.966,1096.6875,1098.3832,1098.9966,1099.646,1099.5017,1098.9966,1099.2852,1098.1667,1097.1926,1096.9039,1095.966,1095.4968,1097.5173,1098.9604
1950.71826171875,1949.1554,1952.1392,1947.1188,1946.2662,1941.7194,1938.0251,1938.925,1941.2457,1943.8033,1942.2877,1945.6505,1943.235,1939.1145,1943.8981,1939.1619,1937.5989,1932.7678
1784.5225830078125,1785.3295,1784.4927,1785.5984,1786.2559,1786.9431,1787.7201,1787.3317,1787.212,1787.3914,1786.2856,1784.3134,1784.0444,1783.5962,1782.61,1784.7317,1785.9868,1787.1821
21573.828125,21219.709,20702.4,20636.293,20591.912,20634.443,20912.746,21323.264,21860.451,22150.771,22230.287,22124.883,21755.973,21465.65,21089.342,21138.346,21117.08,21214.162
19262.876953125,19250.479,19274.244,19226.197,19211.215,19161.1,19116.152,19131.652,19160.066,19185.383,19171.95,19209.148,19192.615,19144.568,19194.682,19143.018,19119.252,19068.105
2720.796630859375,2738.7378,2735.026,2756.834,2758.5352,2753.586,2753.7405,2761.4739,2701.9272,2663.4153,2654.754,2648.5671,2661.8687,2659.3938,2685.6873,2652.898,2705.3298,2656.3005
1660.81201171875,1671.6604,1669.302,1682.4143,1683.5464,1680.6221,1680.5277,1685.2444,1649.0203,1625.6255,1620.1542,1616.5695,1624.8708,1623.1729,1639.3982,1619.2108,1651.19,1621.0975
1381.609130859375,1381.2004,1380.666,1381.3157,1380.5691,1378.6227,1378.0149,1381.4572,1380.5822,1382.1514,1381.051,1379.3037,1381.52,1380.4983,1381.2711,1379.7858,1381.2528,1380.0582
1152.1368408203125,1154.78,1153.6847,1151.8154,1151.982,1151.3749,1161.1854,1164.9,1165.4714,1162.0902,1158.947,1158.709,1157.9231,1160.3757,1156.6849,1158.9232,1158.566,1158.9946
10235.08984375,10203.005,10218.834,10181.758,10184.752,10227.96,10238.798,10302.111,10342.04,10348.314,10354.018,10245.643,10227.96,10214.556,10228.245,10203.29,10213.985,10298.689
1183.4373779296875,1178.1705,1176.638,1186.9126,1190.6038,1182.7035,1166.617,1170.8639,1168.9211,1185.7255,1185.855,1182.0559,1175.6127,1179.7571,1167.4103,1184.5598,1183.3511,1175.4185
1148.2279052734375,1146.6794,1147.9714,1146.9807,1147.4585,1148.2183,1140.5657,1137.3406,1135.5325,1140.8607,1141.957,1145.2175,1144.5667,1143.2139,1146.1697,1147.3239,1145.5446,1146.0991
1491.33837890625,1496.334,1501.3296,1501.8713,1502.8344,1504.1584,1510.1772,1512.4645,1513.8488,1511.7422,1512.5247,1519.5065,1532.9886,1542.017,1541.2947,1541.2947,1542.98,1542.2577
1196.7271728515625,1187.882,1171.9937,1177.4397,1168.2125,1174.0978,1175.2908,1178.4583,1189.8934,1190.4479,1183.8656,1194.0581,1194.5352,1189.2358,1169.1635,1173.4957,1165.3501,1175.9369
8569.2138671875,8660.887,8837.316,8755.348,8575.292,8438.724,8413.844,8411.882,8411.572,8435.523,8409.817,8349.838,8456.48,8500.2,8590.261,8572.343,8419.935,8379.156
1074.6641845703125,1069.6779,1057.3531,1050.8606,1044.298,1039.3513,1037.4122,1030.711,1027.0176,1038.3488,1056.0695,1065.239,1068.0157,1060.5298,1051.1707,1048.6907,1043.8231,1043.744
1410.388671875,1423.0664,1407.6154,1397.5127,1357.2261,1346.9998,1354.5767,1382.4579,1414.5485,1415.44,1423.6606,1431.3862,1440.9935,1450.4028,1432.8718,1418.4113,1389.6387,1377.7037
1956.395751953125,1978.4778,1986.6183,1973.7058,1878.6407,1855.2955,1857.4009,1930.1968,2034.8058,1998.1271,2005.1448,2001.1213,2001.402,2015.5308,2002.8055,1971.3667,1928.3254,1895.9977
2213.564453125,2234.8928,2182.5613,2152.9875,2058.0269,2030.7687,2074.0508,2170.0283,2271.063,2259.4094,2216.6428,2225.3281,2258.09,2267.3252,2188.828,2160.5735,2099.007,2073.1987
1433.626708984375,1446.4839,1430.6133,1419.6647,1378.3812,1367.8594,1375.7194,1403.7941,1436.0374,1437.3433,1446.283,1454.4191,1464.2628,1473.6044,1455.6245,1440.457,1411.1267,1398.8722
1410.388671875,1423.0664,1407.6154,1397.5127,1357.2261,1346.9998,1354.5767,1382.4579,1414.5485,1415.44,1423.6606,1431.3862,1440.9935,1450.4028,1432.8718,1418.4113,1389.6387,1377.7037
1115.971923828125,1119.4841,1123.5411,1126.6144,1119.4192,1116.9231,1118.2402,1114.232,1124.5331,1124.8258,1128.7609,1120.9558,1122.9558,1118.533,1127.834,1129.6389,1120.7281,1121.1184
8896.462890625,9227.497,9443.026,9498.9375,9278.299,9069.383,9441.824,9224.19,9533.808,9547.635,9497.735,9033.311,9231.405,9258.158,9481.503,9633.606,9353.448,9166.476
1091.338623046875,1091.3375,1093.4086,1095.2935,1091.0281,1090.4498,1088.185,1086.702,1092.2284,1091.615,1096.0892,1093.1329,1091.9673,1087.5232,1096.5474,1095.8563,1089.5361,1092.1847
1116.089599609375,1119.335,1123.2798,1126.3055,1119.2699,1116.7891,1118.1475,1113.9667,1124.2885,1124.6951,1128.5994,1121.0511,1123.0033,1118.2532,1127.5256,1129.3477,1120.498,1120.8071
1559.59716796875,1553.1344,1553.7441,1547.891,1538.2579,1539.5992,1539.4773,1525.4545,1529.6003,1543.5012,1572.8884,1573.0103,1574.8394,1571.669,1572.0348,1569.2302,1569.1083,1557.6461
3498.15771484375,3487.3037,3465.8835,3465.019,3470.302,3496.6208,3534.5623,3538.2124,3551.852,3558.576,3556.2705,3564.5312,3567.797,3560.305,3531.6807,3532.6414,3551.66,3568.7576
2153.4609375,2180.178,2202.4197,2190.18,2169.458,2174.1191,2133.4268,2168.6929,2185.3997,2157.967,2168.8076,2201.2322,2151.771,2185.5977,2210.6707,2177.9707,2176.1592,2190.6824
1456.066650390625,1460.2861,1460.7549,1462.8981,1465.2423,1467.2515,1472.8105,1470.7343,1474.2169,1473.7482,1477.164,1475.0206,1481.9861,1483.3257,1482.6559,1488.6167,1486.8754,1487.3442
1355.7197265625,1357.1041,1365.6509,1384.5538,1364.7188,1346.7,1331.0046,1349.6061,1360.0376,1374.2543,1385.671,1354.0337,1342.4369,1345.0688,1367.6968,1373.1593,1366.4391,1352.0049
1991.03515625,1989.7655,1991.1238,1990.1493,1990.3265,1983.919,1975.7987,1975.09,1980.1097,1988.5548,1986.9603,1990.2379,1986.5764,1983.3284,1990.5627,1991.7144,1987.9052,1980.5527
1096.681640625,1103.6129,1102.9305,1101.9609,1134.8574,1183.843,1167.1793,1121.9287,1086.7876,1071.5963,1073.6882,1094.7783,1090.3969,1084.9022,1101.2427,1124.4066,1129.3268,1177.7378
9060.0654296875,9070.869,9059.765,9001.844,9002.144,9013.548,8970.032,8978.735,8981.736,8990.439,9008.1455,9031.555,9048.961,9052.262,9054.663,8979.035,8954.426,8975.434
1266.2083740234375,1266.4027,1266.8053,1264.855,1266.7012,1264.7301,1263.6613,1264.1332,1264.1471,1263.9528,1265.563,1266.9441,1263.3419,1262.3564,1264.272,1262.065,1264.9869,1263.578
1488.0401611328125,1486.8512,1486.3059,1484.281,1476.9539,1482.264,1483.9897,1490.1691,1488.5543,1482.9338,1481.1715,1482.1134,1486.07,1483.688,1484.4885,1477.5082,1476.3353,1479.7295
1558.2744140625,1556.6866,1555.6991,1553.5593,1549.7156,1555.6797,1549.0088,1546.2301,1545.6299,1543.3691,1551.6714,1554.0048,1554.4985,1551.3809,1550.6741,1543.8145,1548.2343,1548.5925
2636.34423828125,2633.1462,2630.7393,2626.618,2620.8152,2630.871,2619.727,2614.1714,2613.034,2609.1929,2625.1013,2630.4426,2630.7063,2625.3486,2622.7273,2611.3855,2618.837,2619.4304
9418.3310546875,9412.542,9402.865,9388.034,9360.91,9371.657,9372.529,9394.538,9403.896,9408.101,9414.365,9426.421,9417.617,9409.607,9395.489,9377.605,9356.944,9354.685
1125.4664306640625,1125.3191,1126.0554,1124.6954,1125.3191,1125.1805,1124.7474,1124.4183,1125.6136,1125.2499,1124.886,1125.4924,1124.2191,1123.2229,1124.9293,1124.1238,1124.6954,1124.1411
1119.1793212890625,1118.1693,1110.9023,1112.193,1113.4836,1114.101,1113.8203,1119.8247,1115.8685,1110.6218,1117.1031,1116.1772,1116.9347,1111.688,1115.7844,1110.5657,1116.2052,1119.2635
1255.300537109375,1255.7231,1256.9062,1259.4415,1266.4557,1270.5121,1259.6105,1259.188,1258.7654,1259.7795,1258.2583,1256.0612,1254.9625,1249.9766,1254.6245,1255.5541,1257.9203,1264.4275
1018.62939453125,1020.31067,1020.03046,1008.82227,1005.17957,969.0332,933.72736,944.65533,959.226,979.68097,976.8789,996.2131,1001.81714,962.3083,995.37244,979.12054,956.70416,921.95874
8953.248046875,8965.729,8958.597,8960.825,8960.825,8948.345,8907.337,8911.349,8921.601,8947.898,8944.333,8949.682,8970.186,8947.008,8959.042,8957.705,8916.697,8907.783
