V1,V2,V3,V4,V5,V6
2141.26513671875,2236.5244,2445.3115,2621.9111,2854.187,3039.4858
9137.0732421875,9366.848,9782.583,10135.033,10586.793,10921.719
2867.4912109375,2933.064,3063.5542,3206.503,3396.6646,3551.4165
16201.146484375,16867.47,17751.479,18521.334,19609.752,20427.393
4657.85205078125,4761.371,4951.8467,5117.477,5322.675,5464.381
10885.1767578125,11367.076,12393.824,13236.0625,14260.642,15068.148
5209.9013671875,5331.6655,5593.9263,5814.3135,6106.3267,6331.1216
2911.2978515625,2998.1865,3162.975,3318.7751,3525.5098,3698.538
2422.278076171875,2470.253,2544.6138,2614.6133,2682.6501,2719.7217
1964.52001953125,2024.314,2173.1191,2317.168,2499.9473,2661.6626
11847.5830078125,12492.5625,13762.001,14835.014,15984.25,16822.725
11619.796875,11893.344,12348.469,12815.386,13492.179,14041.631
13633.1904296875,14351.346,15931.289,17381.28,19269.004,20855.787
4448.763671875,4627.884,5001.7,5317.8867,5725.9697,6071.75
4180.52294921875,4356.782,4788.616,5160.5225,5620.5586,6031.2417
1317.096923828125,1302.4012,1397.3577,1791.8787,1761.3569,2049.6172
4229.10693359375,4303.546,4479.3477,4652.7734,4881.633,5064.5615
10695.744140625,11177.3125,12159.457,12970.52,13959.001,14736.269
6689.623046875,6750.83,6979.1777,7216.9414,7533.568,7825.4766
2305.2412109375,2342.014,2426.8884,2500.8054,2589.9514,2653.468
1846.4737548828125,1890.52,1977.3298,2057.725,2146.2456,2199.2722
5621.51806640625,5862.5654,6291.8604,6778.5474,7409.8633,7965.421
9735.583984375,9976.92,10685.048,11393.176,12333.113,13050.768
2219.46826171875,2262.3374,2361.026,2458.3745,2582.5166,2685.224
6733.3173828125,6851.0337,7302.9033,7869.441,7597.4277,7765.3257
4640.5888671875,4888.584,5374.0664,5800.702,6357.6406,6822.1064
7815.11376953125,8138.753,8823.764,9404.282,10179.273,10783.013
5825.6259765625,5990.76,6349.055,6644.4785,6998.9863,7279.26
8354.2900390625,8434.156,8593.326,8754.746,8876.796,8882.982
3958.8681640625,4040.0793,4209.0864,4359.8027,4547.832,4724.1553
2234.157470703125,2279.0498,2374.548,2459.8438,2571.6665,2664.7163
15213.9228515625,15578.602,16301.205,17020.432,17976.025,18766.162
2750.294189453125,2781.7305,2828.741,2876.3281,2932.856,2963.1387
12402.1015625,12737.873,13322.04,13786.379,14340.588,14857.352
2164.45263671875,2261.7515,2425.0889,2564.199,2753.3262,2903.3777
15358.9423828125,15638.796,16077.317,16478.357,16873.152,17103.031
11783.59375,12068.186,12630.193,13103.715,13730.294,14258.82
7876.322265625,7964.1763,8091.886,8218.739,8362.734,8426.161
3928.544677734375,3980.391,4035.5415,4093.996,4193.6226,4254.618
3236.81396484375,3288.1707,3353.238,3416.911,3521.9482,3591.663
2699.0146484375,2747.5376,2837.182,2913.2563,3016.8818,3095.4233
4232.84814453125,4433.356,5136.6523,5762.4805,6521.98,7105.2754
8988.5537109375,9059.43,9186.888,9307.198,9473.369,9608.57
10438.1044921875,10792.331,11421.715,12082.727,12996.756,13743.162
11268.5380859375,11662.054,12381.115,13135.949,14169.823,15010.516
9698.3046875,9754.534,10100.24,10583.396,11256.066,11705.902
4649.36572265625,4880.745,5488.501,6073.119,6606.834,6915.3394
2027.95361328125,2085.399,2216.9402,2328.5005,2471.1426,2581.0378
1743.4859619140625,1836.0198,2039.594,2229.5317,2434.0798,2563.627
4879.2529296875,5002.8643,5297.0283,5644.392,6121.626,6468.99
1640.169921875,1664.4594,1703.0426,1735.8284,1777.81,1808.3967
10470.9453125,10545.259,10665.119,10786.35,10985.661,11134.288
3338.11669921875,3404.431,3485.2134,3600.359,3765.5415,3928.3125
4138.45361328125,4377.282,4825.086,5227.1143,5764.479,6208.3027
11581.2041015625,12358.26,13810.463,15097.0625,16784.93,18211.656
1139.72021484375,1160.8757,1215.0262,1362.2418,1320.9982,1387.5703
6062.064453125,6163.3594,6400.8784,6595.4844,6806.0586,6982.701
6111.92333984375,6124.598,6149.9478,6173.6,6205.174,6231.0894
12457.955078125,12789.518,13570.785,14344.43,15396.281,16067.027
6220.04833984375,6507.7227,7104.081,7700.439,8288.717,8569.926
5345.2744140625,5471.8066,5770.638,6062.7393,6459.835,6765.3965
2020.9019775390625,2060.8638,2100.4868,2149.254,2245.4333,2333.8235
3134.135986328125,3164.7207,3221.1846,3278.0967,3306.5527,3293.109
11186.7822265625,11292.471,11546.573,11791.682,12107.623,12370.72
4282.4404296875,4473.4116,4869.699,5215.778,5646.135,5949.1777
2597.337890625,2642.4478,2749.6653,2839.0134,2954.948,3047.3472
6046.70361328125,6090.948,6160.554,6222.385,6307.9116,6368.2617
3838.79296875,3995.845,4353.8564,4727.0664,5210.044,5603.5186
5585.2685546875,5647.2944,5776.7275,5883.2197,5989.712,6100.7354
7948.0712890625,8196.328,8852.0625,9535.031,10037.83,10096.49
15182.19921875,15427.227,15842.045,16199.927,16683.88,17041.762
4642.1953125,4693.1987,4768.5547,4852.1816,4988.1904,5098.468
10066.8017578125,10103.92,10143.473,10203.41,10252.09,10242.658
7518.86572265625,7574.8447,7648.6553,7715.4688,7807.563,7871.2163
5256.5869140625,5323.6323,5410.221,5487.3096,5583.399,5648.0015
4142.36572265625,4139.6807,4314.198,4471.712,4622.513,4741.543
4964.4638671875,4968.357,5052.8457,5326.948,5253.361,5448.4253
7083.8349609375,7365.02,7792.3115,8197.549,8471.843,8576.598
3727.728515625,3867.2695,4200.0215,4484.828,4795.3965,5038.699
4378.41552734375,4318.7456,4405.625,4589.8867,4821.884,4942.1787
1725.820556640625,1743.3169,1749.1299,1787.2306,1791.8348,1922.7125
2048.74853515625,2078.4194,2138.443,2195.227,2238.5398,2257.9792
2394.840087890625,2418.8667,2458.811,2493.2495,2539.7012,2573.3386
6752.80712890625,6822.2676,6929.6157,7075.6406,7293.4937,7500.2964
10161.25390625,10157.962,10162.547,10195.58,10238.371,10267.643
14016.0595703125,14695.213,16651.176,18257.86,20237.107,21867.076
1941.2119140625,2000.9296,2053.4087,2102.2686,2164.3127,2213.9482
1144.6187744140625,1146.3291,1158.7904,1192.0328,1186.8528,1211.4594
3674.96728515625,3723.9746,3801.8577,3868.5566,3950.71,4008.4614
3816.3046875,3949.9453,4283.3584,4574.062,4959.829,5256.0435
6513.83544921875,6526.572,6541.085,6555.8354,6575.3843,6585.81
12945.7470703125,13304.016,13902.17,14537.709,15425.595,16157.711
5322.99853515625,5449.893,5642.7505,5817.1606,6053.0615,6206.2295
4597.416015625,4779.4795,5339.292,5856.9946,6496.0723,6936.987
8523.77734375,8837.895,9822.576,10753.791,11881.051,12642.953
9485.642578125,9927.645,11042.85,11985.787,13223.393,14202.597
18865.08984375,19756.74,20734.541,21647.729,22655.682,23189.812
1996.55615234375,2008.5657,2028.7976,2046.3386,2070.6567,2088.5964
4327.5478515625,4512.0825,4804.5703,5082.295,5357.252,5479.045
6492.47607421875,6796.18,7337.3257,7895.037,8709.516,9344.533
3337.4423828125,3387.9785,3410.5583,3465.3955,3475.7896,3469.338
7596.62060546875,7657.756,7737.0957,7812.632,7905.557,7957.726
6949.939453125,7057.7563,7169.8477,7280.5146,7424.904,7519.897
1530.3167724609375,1565.8256,1624.7379,1678.4854,1731.7485,1764.6749
2924.658447265625,2991.6665,3101.4,3202.2195,3299.9653,3358.9814
11869.3408203125,12285.637,13308.275,14290.191,15520.978,16588.867
9029.6875,9318.082,10070.494,10821.059,11678.846,12152.107
8965.880859375,9245.505,9993.688,10751.318,11575.076,12009.627
7232.896484375,7445.1494,8018.2324,8589.9,9246.469,9603.054
4217.18505859375,4401.802,4976.954,5525.124,6019.329,6331.758
2806.7041015625,2871.053,2993.6484,3096.2737,3231.0732,3332.589
7184.7158203125,7216.0107,7269.7324,7315.631,7377.698,7424.1187
4557.02783203125,4707.545,5027.975,5330.5605,5654.8706,5851.9395
2384.64453125,2432.0305,2512.7039,2582.0203,2675.2256,2744.9336
6447.07861328125,6470.887,6507.0522,6539.4,6583.401,6613.3374
4946.677734375,5044.212,5211.3403,5369.3247,5523.7534,5587.7603
6523.4580078125,6842.6523,7413.415,7894.912,8454.8545,8871.43
3092.429443359375,3270.305,3500.2007,3730.0962,3981.8066,4104.3057
1884.113525390625,1931.707,1978.6147,2026.6199,2034.8492,2024.9739
5603.125,5816.616,5870.244,6000.484,5898.165,6249.2383
9214.435546875,9339.756,9526.157,9693.603,9916.862,10069.564
1492.3692626953125,1362.101,1374.7076,1574.3121,1608.9803,1977.1982
4399.529296875,4517.223,4710.007,4881.4893,5044.45,5142.4395
2762.065185546875,2815.5708,2903.489,2979.4185,3081.1016,3155.255
10298.5439453125,10287.775,10544.258,10767.457,10864.699,11067.666
17937.67578125,18361.893,19565.918,20969.574,22872.305,24194.861
5502.09619140625,5613.3115,5695.0654,5817.328,5963.8965,6030.92
1218.9638671875,1215.6698,1228.7952,1274.4946,1270.8964,1285.5718
2928.60546875,3079.022,3251.2183,3407.0796,3584.04,3701.106
5276.04345703125,5309.5513,5366.794,5416.218,5484.6294,5535.449
11085.732421875,11393.662,11789.753,12155.18,12671.377,13024.025
11548.306640625,12119.293,13641.923,14947.973,16286.836,17376.305
7500.7158203125,7928.7515,8949.606,9749.41,10726.055,11578.107
5407.43603515625,5492.3867,5635.688,5809.88,6063.875,6280.1133
6027.4833984375,6135.6904,6384.992,6609.894,6911.1772,7144.566
3758.289306640625,3858.4524,4177.1533,4426.043,4713.784,4962.675
4460.6455078125,4548.5757,4706.923,4841.1895,5022.1577,5162.262
3160.03076171875,3268.3892,3496.6333,3701.8223,3874.7349,3979.6348
3460.10009765625,3472.7722,3468.8984,3480.1917,3492.5354,3549.8555
4159.7568359375,4294.543,4615.7085,4880.122,5219.3447,5501.8154
11597.345703125,11955.572,13441.293,14938.496,15916.729,16164.732
11371.7802734375,11712.844,13177.146,14641.447,15591.879,15805.613
2295.254150390625,2326.9045,2372.2188,2414.6052,2467.0305,2498.5413
10652.32421875,10896.698,11179.879,11444.181,11769.314,11972.785
1318.5064697265625,1356.6165,1435.1766,1503.0393,1592.9656,1665.5083
12305.21875,12704.74,13784.93,14845.389,16216.588,17346.102
2871.030029296875,2907.67,2966.9988,3018.8157,3087.8027,3137.4734
10742.33984375,11275.913,12468.902,13515.913,14920.317,16002.565
1308.2149658203125,1302.8809,1307.5469,1324.1172,1334.0505,1348.8391
2365.17333984375,2489.75,2772.4907,3014.3162,3281.79,3484.5325
10799.48046875,11298.826,12320.1,13271.114,14199.545,14766.641
1767.59033203125,1758.9213,1762.8302,1784.0598,1794.0665,1811.5089
6388.8505859375,6524.6465,6744.7915,6935.0254,7183.8853,7350.1904
1493.4293212890625,1549.2422,1667.186,1777.232,1928.8743,2045.2388
6832.3408203125,7123.2217,7689.117,8247.079,8995.436,9606.285
6544.93212890625,6881.9053,7549.7534,8147.462,8970.836,9577.693
7266.40380859375,7537.285,8282.611,8930.162,9635.417,10186.798
2790.799560546875,2920.5295,3102.5967,3271.858,3496.7974,3639.333
4849.869140625,5051.9136,5393.5527,5720.498,6223.7725,6574.5957
20414.14453125,21774.594,22918.863,23776.63,22366.697,23457.139
4717.4833984375,4850.3853,4930.566,5090.927,5099.714,5469.3135
10874.76171875,11341.31,12231.816,12967.452,13935.395,14713.619
3462.10009765625,3637.3252,3993.7153,4283.282,4645.612,4944.089
3421.97900390625,3527.9978,3737.5981,3992.6929,4181.9834,4162.4854
4450.3896484375,4549.264,4810.849,5089.233,5258.183,5215.9453
2003.3653564453125,2042.0579,2128.4714,2221.3335,2345.15,2446.1804
16832.744140625,17676.18,19498.002,20959.957,22744.293,24273.725
4757.15185546875,4919.12,5240.341,5566.991,5898.165,6048.37
7819.369140625,7956.937,8321.587,8609.914,8601.119,8503.126
3434.83642578125,3493.3066,3635.8657,3757.0254,3891.4468,4000.551
12902.109375,13275.469,14147.908,14974.63,16014.699,16898.568
17461.234375,18233.16,19661.22,20979.926,22723.191,24209.146
11031.3291015625,11528.393,12509.666,13396.668,14553.627,15547.756
10624.6630859375,11066.451,12298.519,13390.641,14438.858,15322.435
2455.46142578125,2477.4993,2547.0037,2605.412,2669.2144,2723.1536
3470.47607421875,3574.0103,3802.9248,3999.5447,4251.256,4463.073
18904.576171875,19848.553,21839.484,23530.062,25684.045,27305.969
18771.265625,19706.027,21687.04,23376.473,25503.273,27089.797
7871.90087890625,8131.787,8835.008,9413.15,10138.607,10755.662
2228.052978515625,2326.9783,2531.124,2698.3977,2869.2686,3018.556
3983.9521484375,4121.468,4455.82,4736.244,5094.8633,5392.8145
4975.25,5154.3145,5467.677,5760.822,6146.387,6485.7427
4544.22216796875,4605.048,4727.2373,4828.972,4950.085,5042.6694
5001.5830078125,5055.129,5152.127,5234.641,5345.6836,5433.026
5388.49169921875,5388.8037,5390.058,5392.202,5394.111,5397.783
7998.16943359375,8039.8228,8108.6113,8167.03,8241.35,8295.62
3658.432861328125,3641.4355,3829.9158,4140.8413,4102.4644,4321.356
1211.5712890625,1271.2368,1329.225,1372.5963,1317.8729,1330.0038
6259.658203125,6172.6514,6244.112,6429.581,6603.05,6659.7817
4930.77587890625,5017.496,5234.82,5466.771,5787.532,6023.662
3419.47607421875,3565.315,3782.4878,4003.6238,4182.752,4216.041
3776.742919921875,3812.0989,3809.1433,3851.2437,3841.1863,3932.082
9585.34765625,9788.715,10081.599,10351.017,10752.537,11032.385
7420.76904296875,7442.826,7449.1826,7479.394,7474.347,7561.5884
1395.5511474609375,1496.0917,1583.9202,1652.8733,1664.4297,1708.729
2781.19580078125,2817.4604,2888.4783,2951.9412,3009.7375,3046.38
1725.455322265625,1734.1948,1749.545,1769.9373,1799.0688,1825.3994
12433.466796875,12715.436,13146.848,13688.227,14441.082,15131.904
6193.5498046875,6345.7666,6557.9917,6839.0073,7288.3394,7652.7812
3813.14599609375,3845.1775,3877.9673,3916.064,3949.043,3955.2979
5511.1298828125,5452.5635,5519.1895,5668.5615,5627.1885,5790.5303
9571.5390625,9758.501,10035.383,10307.8125,10603.39,10740.494
4600.849609375,4751.9854,4885.0757,5012.1504,5148.248,5257.2764
1598.40673828125,1745.6223,2064.5894,2560.2148,2288.684,2460.4355
5309.06298828125,5325.82,5468.3027,5679.1177,5646.3066,5899.164
1742.01953125,1803.5128,1855.6975,1901.9586,2025.5095,2145.1113
2497.106689453125,2497.0527,2495.9727,2505.1526,2512.7666,2539.7666
1487.0849609375,1483.5248,1479.0154,1499.2782,1506.6952,1530.6887
4502.6962890625,4819.989,5080.539,5268.1357,5569.216,5916.616
3221.676513671875,3250.9258,3277.3633,3308.1584,3281.6794,3258.998
4173.65625,4002.537,4778.542,5562.506,5841.0723,6140.8623
1733.867919921875,1737.4688,1772.0674,1800.2472,1806.7181,1816.4246
6899.26708984375,6917.3013,6988.0854,7069.8403,7120.3364,7103.5044
2707.311767578125,2780.1128,2883.7812,2997.3506,3162.1719,3305.4438
2775.541748046875,2815.3,2880.8525,2945.4355,3023.0127,3062.1892
2947.071533203125,2974.338,2998.6372,3021.8137,3009.2231,2999.84
4978.072265625,4967.258,4981.342,5010.2646,4992.4077,5091.2476
3994.74853515625,3992.02,4027.795,4077.8188,4050.533,4140.576
2126.608154296875,2148.2266,2213.486,2274.7046,2312.2842,2312.8904
3299.93603515625,3347.5027,3463.586,3571.4263,3639.0842,3662.0947
2075.84228515625,2193.8784,2506.9927,2755.7878,2902.8032,3107.7764
2393.6484375,2419.8848,2467.1895,2514.4941,2530.9912,2514.8916
3550.181640625,3568.4766,3620.6707,3681.4744,3758.1514,3815.7266
5244.55859375,5263.2993,5398.5566,5515.073,5594.109,5601.4424
3290.216064453125,3280.3167,3293.1233,3345.8423,3397.2258,3395.183
5400.5,5440.9688,5553.577,5681.6694,5810.4653,5864.658
2134.91162109375,2172.6477,2267.8083,2363.7893,2441.7227,2494.2249
9458.71875,9499.342,9538.464,9575.785,9538.063,9515.251
4452.07568359375,4498.437,4740.7812,4929.7393,5025.9746,5089.1943
4263.0498046875,4322.093,4436.7354,4530.7124,4651.7515,4748.6807
1372.2947998046875,1379.0367,1398.565,1414.451,1432.7395,1448.3156
9816.794921875,9932.346,9974.982,10038.289,9927.65,9986.707
9886.4560546875,10081.825,10453.462,10793.839,11280.092,11643.046
1684.094482421875,1703.0638,1729.6211,1756.6119,1776.7737,1778.508
5266.2080078125,5308.959,5328.675,5361.0034,5332.127,5347.6606
2008.3157958984375,2023.853,2036.6476,2048.087,2035.7906,2031.466
1403.7940673828125,1448.1902,1522.8967,1585.6575,1666.248,1727.2258
6913.8876953125,7035.144,7239.121,7410.729,7580.282,7706.676
5082.35205078125,5121.2036,5197.584,5263.384,5346.3774,5409.201
1892.05419921875,1894.1013,1897.8402,1901.336,1902.626,1900.6631
1885.4439697265625,1942.0767,2035.6028,2115.4995,2214.6655,2285.6323
2138.40478515625,2151.1804,2189.034,2221.6829,2262.691,2296.2861
1755.9364013671875,1757.771,1755.8953,1769.857,1773.1746,1797.3292
1398.6016845703125,1422.3497,1449.3145,1473.8154,1474.2261,1470.1198
2980.673095703125,3004.0835,3070.4573,3123.9287,3184.849,3240.7148
4032.41748046875,4116.436,4206.436,4274.5234,4192.1255,4180.275
1233.9188232421875,1245.8389,1255.2997,1262.8572,1252.3158,1251.5349
2286.72705078125,2324.3506,2380.109,2429.6418,2498.934,2560.3765
10809.71484375,10854.758,10923.188,11031.897,11148.836,11160.097
9981.3564453125,10057.504,10125.073,10185.999,10111.996,10091.69
1644.0081787109375,1646.7626,1645.0968,1647.9336,1651.2817,1665.499
6877.4248046875,6967.2974,7086.73,7199.5933,7197.802,7161.972
2738.9091796875,2778.482,2868.8809,2945.401,3045.552,3123.1975
1957.7576904296875,1971.2588,1995.6646,2015.9738,2040.7833,2059.7078
4823.841796875,4922.576,5108.3306,5260.615,5412.064,5543.4307
3281.067626953125,3283.7046,3285.097,3290.1794,3286.102,3289.9575
3925.93994140625,3939.8198,3965.4976,3997.2478,4049.8179,4097.53
1939.8885498046875,1948.2692,1961.8693,1991.569,1976.3516,1984.8057
6238.26123046875,6341.445,6531.8696,6696.6094,6916.2627,7076.5737
1969.390625,1973.76,1980.8864,1991.3157,1995.2689,1989.235
2994.471923828125,2992.3923,3007.8594,3038.1433,3024.106,3062.4485
1111.36865234375,1113.2156,1117.0042,1122.9806,1120.8834,1122.1715
3638.3671875,3709.9202,3747.92,3786.8213,3726.5798,3748.9504
1236.6951904296875,1244.8542,1260.4342,1275.2019,1296.689,1312.6381
4359.53271484375,4360.544,4367.7363,4382.584,4394.1963,4395.8716
3321.462890625,3345.4792,3367.2131,3390.6123,3367.1846,3351.3452
3655.065185546875,3697.4556,3754.4392,3818.372,3888.3274,3905.4688
2778.362548828125,2824.062,2865.8813,2930.5505,2908.7786,2939.8198
1515.8953857421875,1520.8224,1528.9395,1540.594,1535.7301,1538.32
1638.989501953125,1645.2551,1665.533,1689.912,1721.8098,1748.1255
6016.041015625,6036.9487,6066.6685,6100.881,6148.571,6191.25
3247.746826171875,3346.7722,3477.182,3564.0264,3510.4292,3504.1238
1670.947998046875,1695.3254,1743.7322,1786.915,1839.6167,1872.5842
7646.31982421875,7955.426,8006.4917,8345.508,8254.384,9144.118
2879.14794921875,2926.2166,2968.5781,3036.2847,3077.198,3048.233
7619.2783203125,8601.657,9204.726,9456.802,8754.0205,9128.943
2525.968994140625,2814.3633,3242.2139,3491.1018,3277.769,3349.6702
5990.658203125,6018.194,6026.9194,6055.928,6077.912,6101.7085
2071.598388671875,2135.8252,2287.8071,2413.081,2549.1655,2660.4492
1455.6507568359375,1510.774,1633.1233,1711.979,1690.6104,1716.5173
12127.525390625,12490.168,13057.78,13733.511,14262.832,14235.803
5385.2666015625,5554.1973,5700.202,5904.126,6086.3306,6094.777
3232.42626953125,3251.5374,3342.832,3416.743,3450.1294,3494.568
852.1151123046875,895.379,935.1436,951.04944,1007.9923,1095.1562
6463.50439453125,6650.0605,6942.982,7232.5625,7374.0107,7371.783
4389.0966796875,4447.3887,4570.8306,4737.1343,4973.7314,5080.8857
4314.83935546875,4368.0864,4507.038,4627.533,4682.6895,4697.964
5939.521484375,5943.7627,5973.4204,6005.198,5996.0195,5998.4883
2172.001708984375,2203.2727,2252.732,2311.1255,2386.1118,2460.7793
6928.32763671875,7090.2803,7469.9277,7769.729,8101.167,8406.994
1276.30859375,1271.4395,1272.4132,1276.3782,1275.5435,1290.7424
2678.957275390625,2690.1157,2696.7122,2706.2678,2720.3853,2729.5093
4900.5498046875,4896.181,4900.9727,4915.864,4914.924,4927.208
2030.666748046875,2023.2589,2027.4177,2043.2083,2045.0278,2064.23
1978.6834716796875,1977.4912,1979.0529,1981.807,1980.1948,1985.4343
1076.6607666015625,1072.5042,1076.3741,1085.7982,1085.5475,1095.4016
1543.2938232421875,1536.0691,1544.1228,1562.6582,1560.6448,1574.9757
3540.162841796875,3539.243,3540.6816,3544.0305,3544.9268,3553.0513
2128.0263671875,2131.603,2137.1614,2143.6138,2149.5103,2149.8486
9025.326171875,9120.524,9283.153,9443.8,9593.538,9653.036
7376.322265625,7371.2314,7405.248,7459.1504,7456.4136,7482.2207
